order_item_id,order_id,product_id,quantity,discount,final_price
9573,O14807,P1040,2,100,2578
9574,O14808,P1095,2,0,4500
9575,O14809,P1363,2,50,904
9576,O14809,P1414,1,150,4560
9577,O14810,P1195,1,0,3517
9578,O14810,P1417,2,0,5456
9579,O14810,P1333,2,150,6544
9580,O14811,P1274,2,200,7158
9581,O14811,P1451,1,0,1969
9582,O14812,P1366,1,100,4408
9583,O14812,P1113,1,0,3670
9584,O14813,P1004,2,0,4146
9585,O14814,P1165,1,0,4993
9586,O14814,P1308,2,0,2288
9587,O14814,P1451,2,0,3938
9588,O14815,P1382,1,0,658
9589,O14815,P1046,2,50,3130
9590,O14816,P1447,1,150,1892
9591,O14816,P1359,1,150,2799
9592,O14816,P1051,1,0,742
9593,O14817,P1114,1,0,2718
9594,O14818,P1081,1,0,4903
9595,O14819,P1027,1,0,543
9596,O14820,P1201,1,50,1418
9597,O14821,P1040,1,0,1389
9598,O14821,P1428,1,0,3269
9599,O14822,P1206,2,100,6388
9600,O14822,P1293,2,50,1986
9601,O14823,P1168,2,0,6472
9602,O14823,P1464,2,150,3694
9603,O14824,P1066,2,50,9200
9604,O14825,P1168,1,0,3236
9605,O14825,P1033,2,100,848
9606,O14825,P1451,1,0,1969
9607,O14826,P1159,1,50,1871
9608,O14827,P1098,1,0,2441
9609,O14828,P1006,1,0,1660
9610,O14829,P1229,2,0,6450
9611,O14830,P1364,2,0,3876
9612,O14830,P1251,1,0,3546
9613,O14831,P1221,1,0,3837
9614,O14832,P1159,2,0,3842
9615,O14832,P1496,1,0,2788
9616,O14833,P1360,1,150,442
9617,O14833,P1324,1,50,2847
9618,O14834,P1404,1,0,1660
9619,O14835,P1446,2,50,8798
9620,O14835,P1435,1,50,4267
9621,O14836,P1376,2,150,6354
9622,O14837,P1312,2,0,2158
9623,O14838,P1010,1,0,1712
9624,O14838,P1106,2,50,9738
9625,O14839,P1374,1,150,2565
9626,O14839,P1087,2,100,2910
9627,O14840,P1303,1,0,4635
9628,O14840,P1146,2,50,972
9629,O14840,P1152,2,0,8088
9630,O14841,P1360,1,100,492
9631,O14842,P1230,1,50,3116
9632,O14842,P1075,1,0,4037
9633,O14843,P1107,1,100,3778
9634,O14843,P1084,1,100,481
9635,O14844,P1405,2,50,3204
9636,O14844,P1112,2,0,7136
9637,O14845,P1374,2,0,5430
9638,O14846,P1422,2,100,7560
9639,O14847,P1297,1,50,731
9640,O14847,P1249,1,0,1374
9641,O14848,P1000,2,150,3702
9642,O14849,P1336,2,0,1892
9643,O14850,P1222,2,50,9888
9644,O14850,P1492,1,0,520
9645,O14850,P1191,1,0,3898
9646,O14851,P1396,1,100,928
9647,O14851,P1104,1,200,577
9648,O14852,P1487,1,50,729
9649,O14853,P1387,2,50,9872
9650,O14853,P1142,2,0,6392
9651,O14854,P1097,2,0,8916
9652,O14854,P1022,2,100,3640
9653,O14854,P1485,1,0,4630
9654,O14855,P1351,1,0,3268
9655,O14855,P1431,1,0,2929
9656,O14856,P1094,2,150,8626
9657,O14857,P1180,1,0,3980
9658,O14857,P1023,2,0,3808
9659,O14857,P1313,2,100,7520
9660,O14858,P1255,1,0,3133
9661,O14858,P1492,1,50,470
9662,O14859,P1194,2,100,3744
9663,O14859,P1237,2,0,5580
9664,O14859,P1270,2,0,4102
9665,O14860,P1013,1,0,2892
9666,O14860,P1284,1,0,4511
9667,O14861,P1360,1,150,442
9668,O14861,P1169,1,50,1837
9669,O14862,P1272,2,0,4926
9670,O14862,P1054,2,50,1974
9671,O14862,P1180,1,0,3980
9672,O14863,P1426,2,50,1726
9673,O14864,P1346,1,0,4148
9674,O14864,P1278,1,0,4622
9675,O14865,P1499,2,0,1988
9676,O14865,P1354,1,100,2649
9677,O14866,P1392,2,150,8700
9678,O14866,P1408,2,150,6706
9679,O14866,P1207,2,150,6678
9680,O14867,P1182,2,0,6208
9681,O14867,P1491,2,0,2188
9682,O14868,P1372,2,50,2472
9683,O14869,P1001,2,100,3478
9684,O14869,P1373,1,0,3443
9685,O14870,P1359,1,0,2949
9686,O14870,P1465,1,0,1396
9687,O14871,P1012,1,50,1890
9688,O14871,P1279,1,0,872
9689,O14872,P1233,2,0,6238
9690,O14872,P1351,1,150,3118
9691,O14872,P1235,2,200,1104
9692,O14873,P1107,1,100,3778
9693,O14873,P1049,1,0,3452
9694,O14874,P1236,2,0,3116
9695,O14875,P1476,2,50,1022
9696,O14875,P1077,1,100,1322
9697,O14876,P1263,2,100,8710
9698,O14876,P1167,1,0,3467
9699,O14877,P1425,2,0,7766
9700,O14877,P1240,1,0,4547
9701,O14877,P1481,2,0,1914
9702,O14878,P1231,2,0,7344
9703,O14879,P1486,1,100,3824
9704,O14879,P1099,1,150,3386
9705,O14879,P1467,1,100,2633
9706,O14880,P1158,2,50,1732
9707,O14880,P1134,1,50,1559
9708,O14881,P1168,1,50,3186
9709,O14882,P1233,2,0,6238
9710,O14882,P1035,2,0,7314
9711,O14883,P1426,1,150,763
9712,O14883,P1273,1,50,2585
9713,O14883,P1473,1,50,3390
9714,O14884,P1479,1,200,4568
9715,O14885,P1234,1,50,2171
9716,O14886,P1428,2,0,6538
9717,O14887,P1217,2,150,1512
9718,O14887,P1139,1,100,2907
9719,O14887,P1176,1,150,2396
9720,O14888,P1208,2,50,5536
9721,O14888,P1159,2,100,3642
9722,O14889,P1430,2,0,2630
9723,O14889,P1128,2,0,6644
9724,O14890,P1396,1,0,1028
9725,O14890,P1279,2,0,1744
9726,O14891,P1492,1,150,370
9727,O14891,P1327,2,0,2894
9728,O14892,P1160,1,50,3277
9729,O14893,P1282,1,0,4849
9730,O14893,P1213,1,0,2025
9731,O14893,P1287,1,200,1139
9732,O14894,P1139,2,0,6014
9733,O14895,P1155,2,0,4800
9734,O14895,P1230,2,0,6332
9735,O14895,P1264,2,0,4240
9736,O14896,P1241,2,0,5134
9737,O14896,P1063,1,0,4962
9738,O14896,P1495,2,0,9114
9739,O14897,P1019,2,0,2368
9740,O14897,P1326,2,150,5186
9741,O14898,P1248,2,50,1114
9742,O14899,P1085,2,150,2222
9743,O14899,P1435,2,50,8534
9744,O14899,P1402,2,100,1240
9745,O14900,P1279,2,0,1744
9746,O14900,P1468,1,0,2053
9747,O14901,P1437,1,150,3746
9748,O14901,P1358,1,50,2714
9749,O14901,P1261,1,0,4185
9750,O14902,P1269,1,0,4562
9751,O14903,P1383,1,0,4315
9752,O14904,P1408,2,0,7006
9753,O14904,P1229,2,0,6450
9754,O14904,P1231,1,200,3472
9755,O14905,P1017,1,0,1296
9756,O14905,P1011,1,0,4159
9757,O14905,P1257,1,0,3082
9758,O14906,P1266,1,0,3368
9759,O14906,P1089,1,0,4681
9760,O14907,P1446,1,0,4449
9761,O14908,P1291,2,0,2482
9762,O14908,P1074,2,150,5758
9763,O14908,P1224,1,100,2372
9764,O14909,P1475,1,0,1892
9765,O14909,P1198,2,0,6998
9766,O14909,P1291,2,200,2082
9767,O14910,P1478,1,0,2710
9768,O14910,P1339,2,0,2408
9769,O14911,P1398,2,50,7224
9770,O14911,P1481,1,0,957
9771,O14912,P1283,1,0,1536
9772,O14912,P1148,2,50,1172
9773,O14913,P1056,2,50,2730
9774,O14913,P1297,1,0,781
9775,O14913,P1482,2,0,4480
9776,O14914,P1079,2,150,4046
9777,O14914,P1384,2,0,7566
9778,O14914,P1177,2,0,2214
9779,O14915,P1022,1,50,1870
9780,O14915,P1140,1,0,1552
9781,O14915,P1491,2,0,2188
9782,O14916,P1280,2,0,7854
9783,O14917,P1409,2,200,2488
9784,O14917,P1090,1,150,3394
9785,O14918,P1249,2,150,2448
9786,O14918,P1062,1,0,1926
9787,O14918,P1175,1,0,1226
9788,O14919,P1076,1,150,4437
9789,O14919,P1116,2,50,5692
9790,O14920,P1438,2,0,4214
9791,O14921,P1462,1,0,4189
9792,O14921,P1282,2,150,9398
9793,O14921,P1214,2,100,9474
9794,O14922,P1253,1,0,3445
9795,O14923,P1026,2,150,4484
9796,O14923,P1030,2,0,7848
9797,O14923,P1456,2,150,4744
9798,O14924,P1334,2,50,2638
9799,O14925,P1315,2,50,4118
9800,O14925,P1393,2,0,4530
9801,O14926,P1247,1,0,1871
9802,O14926,P1420,1,100,4074
9803,O14927,P1344,1,200,881
9804,O14927,P1269,1,0,4562
9805,O14928,P1203,2,200,1184
9806,O14928,P1295,1,0,4209
9807,O14929,P1135,2,0,3690
9808,O14930,P1031,1,0,2202
9809,O14930,P1363,2,0,1004
9810,O14930,P1011,2,50,8218
9811,O14931,P1076,2,100,8974
9812,O14931,P1348,2,0,9790
9813,O14932,P1252,1,150,3789
9814,O14933,P1175,2,0,2452
9815,O14933,P1327,1,200,1247
9816,O14934,P1384,1,0,3783
9817,O14935,P1462,2,50,8278
9818,O14935,P1312,2,0,2158
9819,O14935,P1040,2,0,2778
9820,O14936,P1189,2,150,6830
9821,O14936,P1096,1,50,4837
9822,O14937,P1268,1,0,1040
9823,O14937,P1245,1,50,1468
9824,O14937,P1475,1,0,1892
9825,O14938,P1416,2,100,932
9826,O14938,P1328,1,0,3888
9827,O14938,P1333,1,150,3272
9828,O14939,P1263,2,0,8910
9829,O14939,P1273,2,200,4870
9830,O14939,P1355,1,150,1248
9831,O14940,P1323,1,100,4764
9832,O14940,P1403,2,0,5948
9833,O14940,P1162,2,0,4454
9834,O14941,P1109,2,150,9076
9835,O14941,P1437,1,0,3896
9836,O14941,P1386,1,0,824
9837,O14942,P1368,2,100,8276
9838,O14943,P1323,1,200,4664
9839,O14943,P1498,1,0,4247
9840,O14943,P1334,2,50,2638
9841,O14944,P1459,2,150,2918
9842,O14944,P1052,2,100,1404
9843,O14944,P1348,2,150,9490
9844,O14945,P1163,1,50,1041
9845,O14945,P1303,2,150,8970
9846,O14946,P1033,2,150,748
9847,O14946,P1278,1,100,4522
9848,O14947,P1481,2,0,1914
9849,O14947,P1043,1,100,2938
9850,O14947,P1094,2,150,8626
9851,O14948,P1090,2,0,7088
9852,O14948,P1074,2,0,6058
9853,O14948,P1440,2,150,3422
9854,O14949,P1315,1,100,2009
9855,O14949,P1243,1,0,3529
9856,O14949,P1002,1,0,4272
9857,O14950,P1313,1,0,3860
9858,O14950,P1393,2,150,4230
9859,O14950,P1186,1,200,2850
9860,O14951,P1374,2,0,5430
9861,O14951,P1483,1,0,779
9862,O14951,P1222,1,0,4994
9863,O14952,P1007,2,50,7980
9864,O14952,P1181,1,0,1751
9865,O14953,P1273,1,0,2635
9866,O14953,P1483,1,200,579
9867,O14954,P1117,2,150,9454
9868,O14955,P1271,1,150,4044
9869,O14956,P1390,1,50,2910
9870,O14956,P1472,2,200,6894
9871,O14956,P1233,2,50,6138
9872,O14957,P1009,1,200,4618
9873,O14957,P1111,1,0,1890
9874,O14957,P1010,1,0,1712
9875,O14958,P1121,1,150,1767
9876,O14959,P1184,2,200,3412
9877,O14960,P1298,1,0,3276
9878,O14960,P1288,2,0,4874
9879,O14960,P1136,1,0,984
9880,O14961,P1084,2,200,762
9881,O14961,P1009,2,100,9436
9882,O14961,P1031,1,0,2202
9883,O14962,P1177,2,0,2214
9884,O14962,P1229,1,150,3075
9885,O14963,P1174,2,100,8042
9886,O14963,P1012,1,100,1840
9887,O14964,P1215,2,0,6000
9888,O14964,P1461,2,0,3810
9889,O14965,P1260,2,0,5662
9890,O14965,P1121,1,0,1917
9891,O14966,P1354,2,150,5198
9892,O14966,P1366,2,0,9016
9893,O14967,P1387,2,50,9872
9894,O14968,P1386,2,0,1648
9895,O14969,P1033,1,100,424
9896,O14970,P1456,1,0,2522
9897,O14971,P1182,2,0,6208
9898,O14971,P1411,2,50,6814
9899,O14972,P1180,1,50,3930
9900,O14973,P1313,2,0,7720
9901,O14974,P1278,1,0,4622
9902,O14975,P1472,2,0,7294
9903,O14975,P1410,2,150,3818
9904,O14976,P1201,2,50,2836
9905,O14977,P1013,1,100,2792
9906,O14978,P1110,2,50,1430
9907,O14979,P1095,1,100,2150
9908,O14979,P1088,1,0,1958
9909,O14980,P1484,1,0,4345
9910,O14980,P1132,2,50,1678
9911,O14981,P1130,1,50,1019
9912,O14981,P1272,1,0,2463
9913,O14981,P1304,1,150,832
9914,O14982,P1316,2,0,8358
9915,O14983,P1200,2,0,6192
9916,O14983,P1356,2,100,2466
9917,O14983,P1149,2,0,4620
9918,O14984,P1281,2,150,4538
9919,O14984,P1159,1,100,1821
9920,O14985,P1119,2,0,2124
9921,O14986,P1124,2,0,6518
9922,O14987,P1040,2,0,2778
9923,O14988,P1354,1,100,2649
9924,O14988,P1222,1,0,4994
9925,O14988,P1054,2,50,1974
9926,O14989,P1028,2,50,9060
9927,O14989,P1459,1,0,1609
9928,O14989,P1197,1,50,3646
9929,O14990,P1089,1,100,4581
9930,O14990,P1127,2,100,1436
9931,O14990,P1245,2,0,3036
9932,O14991,P1215,2,100,5800
9933,O14991,P1397,2,50,2284
9934,O14991,P1376,1,50,3277
9935,O14992,P1463,2,150,3786
9936,O14992,P1058,1,0,1994
9937,O14993,P1164,1,0,847
9938,O14993,P1491,2,150,1888
9939,O14994,P1382,2,0,1316
9940,O14994,P1196,2,0,2848
9941,O14995,P1074,1,0,3029
9942,O14996,P1421,2,0,2852
9943,O14997,P1029,2,150,7978
9944,O14997,P1237,2,50,5480
9945,O14998,P1056,1,50,1365
9946,O14998,P1349,2,0,9696
9947,O14999,P1077,1,0,1422
9948,O14999,P1333,2,0,6844
9949,O14999,P1239,2,100,3468
9950,O15000,P1273,2,50,5170
9951,O15000,P1227,2,0,4812
9952,O15000,P1307,2,0,5680
9953,O15001,P1172,2,50,5744
9954,O15001,P1224,1,0,2472
9955,O15001,P1088,2,0,3916
9956,O15002,P1365,1,0,1557
9957,O15002,P1015,2,100,6316
9958,O15003,P1150,1,150,3079
9959,O15003,P1435,2,50,8534
9960,O15004,P1261,2,0,8370
9961,O15004,P1418,2,100,2192
9962,O15005,P1458,1,150,537
9963,O15005,P1026,1,0,2392
9964,O15005,P1243,1,0,3529
9965,O15006,P1490,2,100,4502
9966,O15006,P1417,1,0,2728
9967,O15007,P1049,1,150,3302
9968,O15008,P1466,2,150,3470
9969,O15009,P1412,1,100,4663
9970,O15009,P1273,2,0,5270
9971,O15010,P1407,1,50,3778
9972,O15010,P1117,2,0,9754
9973,O15010,P1424,2,0,1030
9974,O15011,P1356,1,100,1233
9975,O15012,P1354,1,0,2749
9976,O15013,P1389,1,100,756
9977,O15013,P1016,2,100,7824
9978,O15014,P1336,2,50,1792
9979,O15014,P1279,2,50,1644
9980,O15015,P1031,2,0,4404
9981,O15015,P1139,1,50,2957
9982,O15015,P1198,1,0,3499
9983,O15016,P1028,1,0,4580
9984,O15017,P1466,1,50,1835
9985,O15018,P1213,1,50,1975
9986,O15018,P1481,1,0,957
9987,O15018,P1403,2,0,5948
9988,O15019,P1252,2,0,7878
9989,O15019,P1407,1,50,3778
9990,O15019,P1047,1,200,2747
9991,O15020,P1272,2,100,4726
9992,O15020,P1244,2,0,5800
9993,O15021,P1444,2,0,7582
9994,O15021,P1471,2,150,1172
9995,O15022,P1451,1,50,1919
9996,O15022,P1133,2,150,6004
9997,O15023,P1357,2,0,7848
9998,O15024,P1061,1,0,4508
9999,O15024,P1407,1,200,3628
10000,O15024,P1483,1,0,779
10001,O15025,P1201,1,0,1468
10002,O15026,P1326,1,50,2693
10003,O15026,P1199,2,0,8196
10004,O15026,P1257,1,0,3082
10005,O15027,P1373,2,200,6486
10006,O15028,P1183,2,0,8438
10007,O15028,P1082,2,0,8894
10008,O15029,P1069,1,0,1060
10009,O15030,P1370,2,0,6702
10010,O15030,P1452,1,100,3407
10011,O15031,P1121,2,100,3634
10012,O15031,P1268,1,50,990
10013,O15032,P1238,1,0,709
10014,O15032,P1429,1,150,2765
10015,O15033,P1085,2,50,2422
10016,O15033,P1356,1,100,1233
10017,O15033,P1418,2,150,2092
10018,O15034,P1160,1,150,3177
10019,O15034,P1112,1,0,3568
10020,O15034,P1224,1,0,2472
10021,O15035,P1016,2,0,8024
10022,O15035,P1296,1,100,2314
10023,O15035,P1020,1,50,677
10024,O15036,P1370,2,0,6702
10025,O15036,P1046,1,50,1565
10026,O15037,P1068,2,0,9040
10027,O15038,P1311,2,0,8498
10028,O15039,P1324,1,0,2897
10029,O15040,P1117,2,50,9654
10030,O15040,P1128,1,0,3322
10031,O15041,P1108,1,100,741
10032,O15042,P1117,1,50,4827
10033,O15043,P1011,1,50,4109
10034,O15043,P1252,2,100,7678
10035,O15043,P1253,1,50,3395
10036,O15044,P1495,2,100,8914
10037,O15044,P1081,2,100,9606
10038,O15044,P1025,2,0,7870
10039,O15045,P1057,2,0,4380
10040,O15046,P1135,1,50,1795
10041,O15047,P1368,1,0,4238
10042,O15047,P1254,1,0,2668
10043,O15048,P1225,2,100,5866
10044,O15049,P1313,1,50,3810
10045,O15049,P1169,2,0,3774
10046,O15049,P1021,2,100,4218
10047,O15050,P1101,2,50,8210
10048,O15050,P1130,1,0,1069
10049,O15050,P1423,2,0,8904
10050,O15051,P1026,2,0,4784
10051,O15051,P1471,1,50,686
10052,O15051,P1181,1,100,1651
10053,O15052,P1100,2,0,2638
10054,O15052,P1063,2,0,9924
10055,O15053,P1079,2,0,4346
10056,O15053,P1034,1,100,1589
10057,O15053,P1141,1,100,1087
10058,O15054,P1232,2,50,1094
10059,O15054,P1158,2,0,1832
10060,O15054,P1015,1,0,3258
10061,O15055,P1476,2,50,1022
10062,O15055,P1151,1,0,4470
10063,O15056,P1279,1,150,722
10064,O15057,P1068,1,0,4520
10065,O15057,P1195,1,50,3467
10066,O15058,P1175,1,0,1226
10067,O15058,P1013,1,0,2892
10068,O15059,P1406,1,50,817
10069,O15059,P1296,2,0,4828
10070,O15060,P1015,2,100,6316
10071,O15061,P1240,1,0,4547
10072,O15061,P1254,2,0,5336
10073,O15062,P1458,2,100,1174
10074,O15062,P1436,2,0,2714
10075,O15062,P1127,1,0,818
10076,O15063,P1153,1,0,1617
10077,O15064,P1401,2,150,8842
10078,O15064,P1358,2,0,5528
10079,O15064,P1259,2,50,6516
10080,O15065,P1269,1,0,4562
10081,O15066,P1338,1,150,1750
10082,O15066,P1226,1,0,4980
10083,O15067,P1298,2,100,6352
10084,O15067,P1412,2,150,9226
10085,O15067,P1261,1,0,4185
10086,O15068,P1182,1,0,3104
10087,O15068,P1041,2,50,1754
10088,O15068,P1006,1,0,1660
10089,O15069,P1221,2,0,7674
10090,O15069,P1207,2,50,6878
10091,O15069,P1278,2,0,9244
10092,O15070,P1171,1,50,2153
10093,O15070,P1389,1,0,856
10094,O15071,P1042,2,0,2670
10095,O15072,P1368,1,0,4238
10096,O15072,P1372,2,0,2572
10097,O15072,P1352,2,50,5818
10098,O15073,P1418,1,0,1196
10099,O15073,P1226,2,0,9960
10100,O15074,P1450,1,100,921
10101,O15074,P1378,2,0,7494
10102,O15075,P1358,1,0,2764
10103,O15076,P1472,2,0,7294
10104,O15076,P1305,1,0,2121
10105,O15076,P1009,2,0,9636
10106,O15077,P1148,1,50,586
10107,O15077,P1416,2,0,1132
10108,O15078,P1018,2,50,8048
10109,O15079,P1242,2,50,2798
10110,O15079,P1157,1,150,2615
10111,O15079,P1430,1,0,1315
10112,O15080,P1017,1,0,1296
10113,O15081,P1061,2,0,9016
10114,O15081,P1090,2,50,6988
10115,O15082,P1025,1,0,3935
10116,O15082,P1139,2,0,6014
10117,O15082,P1367,1,150,4380
10118,O15083,P1455,1,0,870
10119,O15084,P1133,1,0,3152
10120,O15084,P1061,1,0,4508
10121,O15084,P1397,1,200,992
10122,O15085,P1283,1,150,1386
10123,O15086,P1084,1,100,481
10124,O15087,P1238,2,0,1418
10125,O15088,P1459,2,0,3218
10126,O15089,P1072,1,150,1637
10127,O15089,P1423,1,0,4452
10128,O15089,P1113,2,150,7040
10129,O15090,P1367,2,50,8960
10130,O15090,P1182,2,50,6108
10131,O15090,P1186,2,100,5900
10132,O15091,P1051,1,0,742
10133,O15092,P1221,1,200,3637
10134,O15092,P1482,1,0,2240
10135,O15093,P1020,1,100,627
10136,O15093,P1297,2,0,1562
10137,O15094,P1014,1,150,941
10138,O15095,P1416,2,0,1132
10139,O15096,P1290,1,0,4957
10140,O15096,P1080,1,0,2166
10141,O15096,P1190,1,0,523
10142,O15097,P1142,2,0,6392
10143,O15097,P1379,1,0,633
10144,O15098,P1005,1,50,1661
10145,O15098,P1346,1,0,4148
10146,O15098,P1297,2,100,1362
10147,O15099,P1291,1,0,1241
10148,O15100,P1464,2,50,3894
10149,O15101,P1199,2,0,8196
10150,O15101,P1469,1,50,3287
10151,O15102,P1439,1,0,2243
10152,O15102,P1178,1,0,3227
10153,O15102,P1155,2,0,4800
10154,O15103,P1358,2,0,5528
10155,O15103,P1315,1,0,2109
10156,O15104,P1488,2,0,4714
10157,O15104,P1199,2,0,8196
10158,O15104,P1038,2,150,4552
10159,O15105,P1215,2,0,6000
10160,O15105,P1001,1,0,1839
10161,O15106,P1259,1,0,3308
10162,O15106,P1246,1,0,4150
10163,O15106,P1362,2,50,7090
10164,O15107,P1050,2,0,1612
10165,O15107,P1021,2,0,4418
10166,O15107,P1112,2,0,7136
10167,O15108,P1129,1,200,2629
10168,O15108,P1179,1,0,4338
10169,O15109,P1060,1,0,4290
10170,O15110,P1346,1,50,4098
10171,O15110,P1040,1,0,1389
10172,O15111,P1489,2,50,4744
10173,O15112,P1154,2,50,3930
10174,O15112,P1353,2,100,3330
10175,O15113,P1091,2,0,6150
10176,O15114,P1461,1,100,1805
10177,O15115,P1397,1,0,1192
10178,O15115,P1460,1,200,830
10179,O15115,P1252,1,150,3789
10180,O15116,P1454,1,0,992
10181,O15116,P1266,1,200,3168
10182,O15117,P1143,2,50,8336
10183,O15117,P1355,1,0,1398
10184,O15118,P1494,1,150,3926
10185,O15119,P1395,2,0,1190
10186,O15120,P1238,2,50,1318
10187,O15120,P1018,1,0,4074
10188,O15120,P1214,2,0,9674
10189,O15121,P1031,2,0,4404
10190,O15121,P1327,2,0,2894
10191,O15122,P1183,2,100,8238
10192,O15122,P1479,2,100,9336
10193,O15122,P1105,2,0,1804
10194,O15123,P1260,2,0,5662
10195,O15123,P1420,1,150,4024
10196,O15124,P1254,1,50,2618
10197,O15124,P1272,2,0,4926
10198,O15125,P1090,2,50,6988
10199,O15126,P1376,2,100,6454
10200,O15127,P1053,2,0,2292
10201,O15127,P1425,2,0,7766
10202,O15127,P1165,1,150,4843
10203,O15128,P1189,1,0,3565
10204,O15129,P1113,1,150,3520
10205,O15129,P1416,1,150,416
10206,O15129,P1343,2,0,7644
10207,O15130,P1327,2,50,2794
10208,O15130,P1495,2,100,8914
10209,O15131,P1387,2,100,9772
10210,O15131,P1226,2,100,9760
10211,O15131,P1019,2,0,2368
10212,O15132,P1000,2,150,3702
10213,O15132,P1352,2,0,5918
10214,O15132,P1364,2,0,3876
10215,O15133,P1266,2,0,6736
10216,O15133,P1238,1,150,559
10217,O15134,P1089,1,0,4681
10218,O15134,P1416,2,0,1132
10219,O15134,P1273,1,50,2585
10220,O15135,P1299,1,50,2413
10221,O15136,P1496,1,0,2788
10222,O15136,P1180,2,50,7860
10223,O15137,P1037,2,150,8742
10224,O15138,P1261,1,150,4035
10225,O15138,P1317,1,50,4446
10226,O15139,P1316,1,150,4029
10227,O15140,P1284,1,0,4511
10228,O15140,P1118,1,0,3439
10229,O15140,P1481,1,150,807
10230,O15141,P1027,2,100,886
10231,O15141,P1371,2,0,8386
10232,O15141,P1355,1,50,1348
10233,O15142,P1361,1,0,864
10234,O15142,P1020,2,150,1154
10235,O15142,P1475,1,50,1842
10236,O15143,P1414,1,0,4710
10237,O15144,P1059,1,0,1172
10238,O15144,P1211,2,100,8582
10239,O15145,P1082,1,0,4447
10240,O15145,P1006,1,0,1660
10241,O15145,P1446,1,150,4299
10242,O15146,P1029,1,50,4089
10243,O15146,P1188,2,150,722
10244,O15147,P1139,1,0,3007
10245,O15147,P1427,1,0,3555
10246,O15147,P1130,2,200,1738
10247,O15148,P1015,1,0,3258
10248,O15148,P1226,2,0,9960
10249,O15148,P1311,1,50,4199
10250,O15149,P1087,2,50,3010
10251,O15149,P1187,2,150,3526
10252,O15149,P1071,1,50,457
10253,O15150,P1487,1,0,779
10254,O15151,P1014,1,0,1091
10255,O15152,P1473,1,0,3440
10256,O15153,P1309,2,150,2226
10257,O15153,P1101,2,0,8310
10258,O15154,P1066,1,0,4650
10259,O15154,P1109,2,50,9276
10260,O15155,P1325,2,100,3798
10261,O15155,P1127,2,0,1636
10262,O15155,P1126,1,0,1869
10263,O15156,P1385,2,50,2850
10264,O15156,P1020,1,0,727
10265,O15157,P1137,2,0,7014
10266,O15157,P1091,2,0,6150
10267,O15158,P1139,1,50,2957
10268,O15159,P1159,2,0,3842
10269,O15159,P1293,2,200,1686
10270,O15159,P1193,1,0,2279
10271,O15160,P1045,1,50,3399
10272,O15161,P1478,2,0,5420
10273,O15161,P1035,1,0,3657
10274,O15161,P1286,2,0,8914
10275,O15162,P1311,1,0,4249
10276,O15162,P1404,2,0,3320
10277,O15163,P1138,1,0,2723
10278,O15163,P1198,2,0,6998
10279,O15163,P1100,1,100,1219
10280,O15164,P1447,1,150,1892
10281,O15164,P1240,1,0,4547
10282,O15165,P1311,1,0,4249
10283,O15166,P1123,2,50,3558
10284,O15166,P1476,2,50,1022
10285,O15167,P1129,1,100,2729
10286,O15167,P1416,1,0,566
10287,O15168,P1339,1,50,1154
10288,O15168,P1047,2,200,5494
10289,O15169,P1412,1,100,4663
10290,O15170,P1147,1,50,3177
10291,O15170,P1278,1,50,4572
10292,O15171,P1196,2,200,2448
10293,O15172,P1290,1,50,4907
10294,O15173,P1142,1,0,3196
10295,O15173,P1486,2,0,7848
10296,O15173,P1378,1,50,3697
10297,O15174,P1086,2,150,8018
10298,O15174,P1231,1,0,3672
10299,O15174,P1340,1,100,1372
10300,O15175,P1491,2,0,2188
10301,O15176,P1257,2,50,6064
10302,O15176,P1457,1,0,1687
10303,O15177,P1221,1,0,3837
10304,O15177,P1288,2,0,4874
10305,O15177,P1311,1,150,4099
10306,O15178,P1460,1,0,1030
10307,O15178,P1374,2,50,5330
10308,O15179,P1218,2,0,2226
10309,O15180,P1368,1,0,4238
10310,O15181,P1292,2,0,5734
10311,O15182,P1019,1,100,1084
10312,O15182,P1332,2,0,3098
10313,O15183,P1200,2,50,6092
10314,O15183,P1365,2,0,3114
10315,O15184,P1071,1,150,357
10316,O15184,P1094,1,50,4413
10317,O15185,P1221,1,100,3737
10318,O15186,P1251,1,0,3546
10319,O15186,P1280,1,100,3827
10320,O15187,P1136,2,0,1968
10321,O15187,P1208,1,0,2818
10322,O15187,P1211,1,50,4341
10323,O15188,P1085,2,0,2522
10324,O15189,P1109,2,0,9376
10325,O15189,P1465,2,50,2692
10326,O15189,P1492,1,0,520
10327,O15190,P1091,1,0,3075
10328,O15190,P1227,2,150,4512
10329,O15190,P1268,1,0,1040
10330,O15191,P1070,1,100,2809
10331,O15192,P1094,1,150,4313
10332,O15192,P1230,1,0,3166
10333,O15192,P1467,2,100,5266
10334,O15193,P1224,1,150,2322
10335,O15194,P1179,2,100,8476
10336,O15194,P1013,2,0,5784
10337,O15195,P1326,1,0,2743
10338,O15195,P1067,1,0,2189
10339,O15195,P1199,2,100,7996
10340,O15196,P1414,2,200,9020
10341,O15196,P1034,2,50,3278
10342,O15196,P1374,1,0,2715
10343,O15197,P1378,2,100,7294
10344,O15197,P1372,1,200,1086
10345,O15197,P1064,1,0,4690
10346,O15198,P1169,1,50,1837
10347,O15199,P1094,1,0,4463
10348,O15199,P1309,2,100,2326
10349,O15200,P1115,1,0,1749
10350,O15200,P1190,2,50,946
10351,O15200,P1089,2,150,9062
10352,O15201,P1201,1,0,1468
